Districts,District Name Clean,Electoral Name Clean,constituency,url,parent_district,divisions,Candidate_1,Party_1,Symbol_1,Img_1,Candidate_2,Party_2,Symbol_2,Img_2,Candidate_3,Party_3,Symbol_3,Img_3,Candidate_4,Party_4,Symbol_4,Img_4,Candidate_5,Party_5,Symbol_5,Img_5,Candidate_6,Party_6,Symbol_6,Img_6,Candidate_7,Party_7,Symbol_7,Img_7,Candidate_8,Party_8,Symbol_8,Img_8,Candidate_9,Party_9,Symbol_9,Img_9,Candidate_10,Party_10,Symbol_10,Img_10,Candidate_11,Party_11,Symbol_11,Img_11,Candidate_12,Party_12,Symbol_12,Img_12,Candidate_13,Party_13,Symbol_13,Img_13,Candidate_14,Party_14,Symbol_14,Img_14,Candidate_15,Party_15,Symbol_15,Img_15
বগুড়া,Bogra,বগুড়া-৩,Bogra-3,,Bogra,Rajshahi,মোঃ আব্দুল মহিত তালুকদার,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,নূর মোহাম্মদ,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,মোঃ শাহিনুল ইসলাম,জাতীয় পার্টি,লাঙ্গল,https://upload.wikimedia.org/wikipedia/commons/b/b7/Symbol_of_Jatiya_Party.jpg,মোঃ শাহজাহান আলী তালুকদার,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
বগুড়া,Bogra,বগুড়া-৪,Bogra-4,,Bogra,Rajshahi,মোঃ মোশারফ হোসেন,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,শাহীন মোস্তফা কামাল,জাতীয় পার্টি,লাঙ্গল,https://upload.wikimedia.org/wikipedia/commons/b/b7/Symbol_of_Jatiya_Party.jpg,মুহাঃ ইদ্রিস আলী,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,মোঃ মোস্তফা ফয়সাল,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
বগুড়া,Bogra,বগুড়া-৫,Bogra-5,,Bogra,Rajshahi,খান কুদরত-ই- সাকলায়েন,লিবারেল ডেমোক্রেটিক পার্টি - এলডিপি,ছাতা,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252Fe8731a9b9a814399b1a9571334daadb6_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ দবিবুর রহমান,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,শিপন কুমার রবিদাস,বাংলাদেশের কমিউনিস্ট পার্টি,কাস্তে,https://upload.wikimedia.org/wikipedia/commons/6/68/Election_Symbol_of_the_Communist_Party_of_Bangladesh.png,গোলাম মোহাম্মদ সিরাজ,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,মীর মোঃ মাহমুদুর রহমান,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
বগুড়া,Bogra,বগুড়া-৬,Bogra-6,,Bogra,Rajshahi,আবদুল্লাহ-আল-ওয়াকি,জাতীয় সমাজতান্ত্রিক দল-জেএসডি,তারা,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F14229581f871419293e5d6f1cd44a56f_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,দিলরুবা,বাংলাদেশের সমাজতান্ত্রিক দল-বাসদ,মই,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F13199ad0d74e4045909a5b3b01543ade_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ আবিদুর রহমান,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,তারেক রহমান,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,আবু নুমান মোঃ মামুনুর রশিদ,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
বগুড়া,Bogra,বগুড়া-৭,Bogra-7,,Bogra,Rajshahi,মোঃ গোলাম রব্বানী,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,মোঃ শফিকুল ইসলাম,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,মোরশেদ মিলটন,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,মোঃ আনছার আলী,বাংলাদেশ মুসলিম লীগ,হারিকেন,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F6f72d57081a945159c37fc54ce42ecde_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
চাঁপাইনবাবগঞ্জ,Nawabganj,চাঁপাইনবাবগঞ্জ-১,Nawabganj-1,,Nawabganj,Rajshahi,মোঃ আব্দুল হালিম,বাংলাদেশ সাংস্কৃতিক মুক্তিজোট (মুক্তিজোট),ছড়ি,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F92499e07cd8e4507b833b5ed24b47858_0_2.jpeg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,নবাব মোঃ শামসুল হোদা,বাংলাদেশ ইসলামী ফ্রন্ট,মোমবাতি,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F38722cab12c344e19e0587bc075b8b7c_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ শাহ্‌জাহান মিঞা,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,মোহাঃ আফজাল হোসেন,জাতীয় পার্টি,লাঙ্গল,https://upload.wikimedia.org/wikipedia/commons/b/b7/Symbol_of_Jatiya_Party.jpg,মোঃ কেরামত আলী,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,মোঃ মনিরুল ইসলাম,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
চাঁপাইনবাবগঞ্জ,Nawabganj,চাঁপাইনবাবগঞ্জ-২,Nawabganj-2,,Nawabganj,Rajshahi,মোঃ সাদেকুল ইসলাম,বাংলাদেশের কমিউনিস্ট পার্টি,কাস্তে,https://upload.wikimedia.org/wikipedia/commons/6/68/Election_Symbol_of_the_Communist_Party_of_Bangladesh.png,মুঃ খুরশিদ আলম,জাতীয় পার্টি,লাঙ্গল,https://upload.wikimedia.org/wikipedia/commons/b/b7/Symbol_of_Jatiya_Party.jpg,মোঃ ইব্রাহিম খলিল,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,মুঃ মিজানুর রহমান,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,মোঃ আমিনুল ইসলাম,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
চাঁপাইনবাবগঞ্জ,Nawabganj,চাঁপাইনবাবগঞ্জ-৩,Nawabganj-3,,Nawabganj,Rajshahi,মোঃ মনিরুল ইসলাম,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,মোঃ শফিকুল ইসলাম,গণঅধিকার পরিষদ (জিওপি),ট্রাক,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252Fee53be151ed94e00959a7c2a84962f9b_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ ফজলুর ইসলাম খাঁন,জাতীয় সমাজতান্ত্রিক দল-জেএসডি,তারা,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F4a61a6f544044983b4c604db5ba639a0_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ নূরুল ইসলাম,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,মোঃ হারুনুর রশীদ,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
নওগাঁ,Naogaon,নওগাঁ-১,Naogaon-1,,Naogaon,Rajshahi,মোঃ মোস্তাফিজুর রহমান,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,মোহাঃ মাহবুবুল আলম,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,মোঃ আঃ হক শাহ্‌,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,মোঃ ছালেক চৌধুরী,স্বতন্ত্র,মোটর সাইকেল,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F513baa7c64134e0480b743ab4c922150_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ আকবর আলী,জাতীয় পার্টি,লাঙ্গল,https://upload.wikimedia.org/wikipedia/commons/b/b7/Symbol_of_Jatiya_Party.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
নওগাঁ,Naogaon,নওগাঁ-২,Naogaon-2,,Naogaon,Rajshahi,মোঃ এনামুল হক,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,মোঃ সামসুজ্জোহা খান,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,মোঃ মতিবুল ইসলাম,আমার বাংলাদেশ পার্টি (এবি পার্টি),ঈগল,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F50be9a54ffa44fc2a63e2a50f54036e4_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
নওগাঁ,Naogaon,নওগাঁ-৩,Naogaon-3,,Naogaon,Rajshahi,মোঃ ফজলে হুদা,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,আব্দুল্লাহ আল-মামুন সৈকত,বাংলাদেশ ন্যাশনালিস্ট ফ্রন্ট (বিএনএফ),টেলিভিশন,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F93adeeca51ba401da9c4834a7b14efd7_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,কালিপদ সরকার,বাংলাদেশের সমাজতান্ত্রিক দল-বাসদ,মই,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F0b8185efe8a94d56aa8451c203a63e39_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,নাসির বিন আছগর,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,পারভেজ আরেফিন সিদ্দিকি,স্বতন্ত্র,কলস,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F8004de0c16e4418ba60398505584808e_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ সাদ্দাম হোসেন,স্বতন্ত্র,জাহাজ,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252Fc7fec4026a124e2292d8ba75674689d8_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ মাসুদ রানা,জাতীয় পার্টি,লাঙ্গল,https://upload.wikimedia.org/wikipedia/commons/b/b7/Symbol_of_Jatiya_Party.jpg,মোঃ মাহফুজুর রহমান,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
নওগাঁ,Naogaon,নওগাঁ-৪,Naogaon-4,,Naogaon,Rajshahi,মোঃ আব্দু্র রাকিব,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,সোহরাব হোসাইন,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,ইকরামুল বারী টিপু,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,মোঃ আলতাফ হোসেন,জাতীয় পার্টি,লাঙ্গল,https://upload.wikimedia.org/wikipedia/commons/b/b7/Symbol_of_Jatiya_Party.jpg,"ডাঃ এস, এম, ফজলুর রহমান",বাংলাদেশের কমিউনিস্ট পার্টি,কাস্তে,https://upload.wikimedia.org/wikipedia/commons/6/68/Election_Symbol_of_the_Communist_Party_of_Bangladesh.png,মোসাঃ আরফানা বেগম,স্বতন্ত্র,কলস,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F2abd36951d944ccba5bdea6a915f21ee_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
নওগাঁ,Naogaon,নওগাঁ-৫,Naogaon-5,,Naogaon,Rajshahi,শফিকুল ইসলাম,বাংলাদেশের কমিউনিস্ট পার্টি,কাস্তে,https://upload.wikimedia.org/wikipedia/commons/6/68/Election_Symbol_of_the_Communist_Party_of_Bangladesh.png,আবু সাদাত মোঃ সায়েম,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,মোঃ জাহিদুল ইসলাম ধলু,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,মোঃ আব্দুর রহমান,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,মোঃ আনোয়ার হোসেন,জাতীয় পার্টি,লাঙ্গল,https://upload.wikimedia.org/wikipedia/commons/b/b7/Symbol_of_Jatiya_Party.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
নওগাঁ,Naogaon,নওগাঁ-৬,Naogaon-6,,Naogaon,Rajshahi,শেখ মোঃ রেজাউল ইসলাম,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,আতিকুর রহমান রতন মোল্লা,বাংলাদেশ রিপাবলিকান পার্টি (বিআরপি),হাতি,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F65caff7356f74261ad27078fec735801_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ রফিকুল ইসলাম,ইসলামী আন্দোলন বাংলাদেশ,হাতপাখা,https://upload.wikimedia.org/wikipedia/commons/0/01/Symbol_of_Islami_Andolan_Bangladesh.svg,মোঃ খবিরুল ইসলাম,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,আলমগীর কবির,স্বতন্ত্র,মোটর সাইকেল,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252Ff519c3bb2ff649c785fbd3af21944857_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
রাজশাহী,Rajshahi,রাজশাহী-১,Rajshahi-1,,Rajshahi,Rajshahi,মোঃ আল-সাআদ,স্বতন্ত্র,মোবাইল ফোন,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252Fe52cd79e944b4c858895fa90efe93c74_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মির মোঃ শাহজাহান,গণঅধিকার পরিষদ (জিওপি),ট্রাক,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F2da729cd361748da893b41cdf7a3a047_0_2.jpeg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,মোঃ শরীফ উদ্দীন,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,ধানের শীষ,https://upload.wikimedia.org/wikipedia/commons/c/c9/Bangladesh_Nationalist_Party_election_symbol_Black_%26_White.svg,মোঃ মুজিবুর রহমান,বাংলাদেশ জামায়াতে ইসলামী,দাঁড়িপাল্লা,https://upload.wikimedia.org/wikipedia/commons/f/f2/Daripalla.png,মোঃ আব্দুর রহমান,আমার বাংলাদেশ পার্টি (এবি পার্টি),ঈগল,http://103.183.38.66/candidate/image?path=8987865690%252Ffile%252F9883e7a06d004e7b93da7eb5c762aa2d_0_2.jpg%253FfilePath%253D0%252Fcandidates%252F&election_id=478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
